iteration,cost
54020,92341062.28514493
54021,92341062.28514494
54022,92341062.28514491
54023,92341062.28514494
54024,92341062.28514495
54025,92341062.2851449
54026,92341062.28514497
54027,92341062.28514493
54028,92341062.28514495
54029,92341062.28514495
54030,92341062.28514495
54031,92341062.28514493
54032,92341062.28514493
54033,92341062.28514495
54034,92341062.28514497
54035,92341062.28514493
54036,92341062.28514495
54037,92341062.2851449
54038,92341062.28514491
54039,92341062.28514495
54040,92341062.28514495
54041,92341062.28514494
54042,92341062.28514488
54043,92341062.28514493
54044,92341062.285145
54045,92341062.28514498
54046,92341062.28514493
54047,92341062.28514493
54048,92341062.28514495
54049,92341062.28514495
54050,92341062.28514495
54051,92341062.28514491
54052,92341062.28514498
54053,92341062.28514488
54054,92341062.28514493
54055,92341062.28514495
54056,92341062.28514498
54057,92341062.28514491
54058,92341062.28514491
54059,92341062.28514497
54060,92341062.28514488
54061,92341062.28514494
54062,92341062.28514493
54063,92341062.28514494
54064,92341062.28514491
54065,92341062.28514493
54066,92341062.28514495
54067,92341062.28514494
54068,92341062.28514491
54069,92341062.28514497
54070,92341062.2851449
54071,92341062.28514491
54072,92341062.28514494
54073,92341062.28514494
54074,92341062.28514494
54075,92341062.28514493
54076,92341062.28514495
54077,92341062.28514498
54078,92341062.28514494
54079,92341062.28514493
54080,92341062.28514493
54081,92341062.28514494
54082,92341062.28514491
54083,92341062.28514497
54084,92341062.28514495
54085,92341062.28514494
54086,92341062.28514498
54087,92341062.28514493
54088,92341062.28514498
54089,92341062.28514494
54090,92341062.28514497
54091,92341062.28514493
54092,92341062.28514494
54093,92341062.285145
54094,92341062.28514491
54095,92341062.28514495
54096,92341062.2851449
54097,92341062.28514497
54098,92341062.28514498
54099,92341062.28514491
54100,92341062.285145
54101,92341062.28514493
54102,92341062.28514495
54103,92341062.28514497
54104,92341062.28514493
54105,92341062.28514495
54106,92341062.28514494
54107,92341062.28514493
54108,92341062.28514494
54109,92341062.28514494
54110,92341062.2851449
54111,92341062.28514495
54112,92341062.28514488
54113,92341062.28514494
54114,92341062.28514495
54115,92341062.28514495
54116,92341062.28514495
54117,92341062.2851449
54118,92341062.28514498
54119,92341062.28514494
54120,92341062.28514495
54121,92341062.28514493
54122,92341062.28514493
54123,92341062.2851449
54124,92341062.28514497
54125,92341062.28514494
54126,92341062.28514494
54127,92341062.28514494
54128,92341062.28514495
54129,92341062.28514494
54130,92341062.28514494
54131,92341062.28514494
54132,92341062.28514494
54133,92341062.28514501
54134,92341062.28514494
54135,92341062.28514497
54136,92341062.28514494
54137,92341062.28514494
54138,92341062.28514494
54139,92341062.28514493
54140,92341062.28514497
54141,92341062.28514494
54142,92341062.28514493
54143,92341062.28514497
54144,92341062.28514495
54145,92341062.28514495
54146,92341062.28514497
54147,92341062.28514495
54148,92341062.28514494
54149,92341062.28514495
54150,92341062.28514498
54151,92341062.28514497
54152,92341062.28514491
54153,92341062.2851449
54154,92341062.28514493
54155,92341062.28514493
54156,92341062.28514497
54157,92341062.28514495
54158,92341062.28514494
54159,92341062.28514494
54160,92341062.28514497
54161,92341062.28514493
54162,92341062.28514491
54163,92341062.28514491
54164,92341062.28514497
54165,92341062.28514495
54166,92341062.28514491
54167,92341062.28514494
54168,92341062.28514494
54169,92341062.28514493
54170,92341062.28514497
54171,92341062.28514497
54172,92341062.28514493
54173,92341062.28514494
54174,92341062.28514495
54175,92341062.28514498
54176,92341062.28514488
54177,92341062.28514495
54178,92341062.28514488
54179,92341062.28514494
54180,92341062.28514493
54181,92341062.28514491
54182,92341062.28514493
54183,92341062.28514494
54184,92341062.28514494
54185,92341062.28514494
54186,92341062.28514494
54187,92341062.28514491
54188,92341062.28514491
54189,92341062.28514498
54190,92341062.28514493
54191,92341062.28514493
54192,92341062.28514493
54193,92341062.28514493
54194,92341062.28514495
54195,92341062.28514494
54196,92341062.28514495
54197,92341062.28514495
54198,92341062.28514491
54199,92341062.28514495
54200,92341062.28514494
54201,92341062.28514495
54202,92341062.285145
54203,92341062.28514494
54204,92341062.28514494
54205,92341062.28514488
54206,92341062.28514495
54207,92341062.2851449
54208,92341062.28514497
54209,92341062.28514493
54210,92341062.285145
54211,92341062.2851449
54212,92341062.28514491
54213,92341062.2851449
54214,92341062.28514494
54215,92341062.28514494
54216,92341062.28514494
54217,92341062.28514491
54218,92341062.28514495
54219,92341062.28514495
54220,92341062.28514493
54221,92341062.28514493
54222,92341062.28514488
54223,92341062.28514495
54224,92341062.28514495
54225,92341062.28514493
54226,92341062.28514495
54227,92341062.28514493
54228,92341062.2851449
54229,92341062.28514495
54230,92341062.28514497
54231,92341062.28514493
54232,92341062.28514493
54233,92341062.28514495
54234,92341062.28514491
54235,92341062.28514494
54236,92341062.28514493
54237,92341062.28514495
54238,92341062.28514495
54239,92341062.28514493
54240,92341062.28514493
54241,92341062.28514491
54242,92341062.28514494
54243,92341062.28514493
54244,92341062.28514494
54245,92341062.28514491
54246,92341062.285145
54247,92341062.28514494
54248,92341062.28514494
54249,92341062.28514493
54250,92341062.28514491
54251,92341062.28514495
54252,92341062.28514491
54253,92341062.28514493
54254,92341062.2851449
54255,92341062.28514495
54256,92341062.28514493
54257,92341062.285145
54258,92341062.28514491
54259,92341062.28514497
54260,92341062.28514494
54261,92341062.28514491
54262,92341062.28514495
54263,92341062.28514498
54264,92341062.28514494
54265,92341062.28514491
54266,92341062.28514501
54267,92341062.28514493
54268,92341062.28514497
54269,92341062.28514494
54270,92341062.28514494
54271,92341062.28514491
54272,92341062.28514493
54273,92341062.28514494
54274,92341062.28514495
54275,92341062.28514498
54276,92341062.28514488
54277,92341062.28514498
54278,92341062.28514497
54279,92341062.28514497
54280,92341062.28514491
54281,92341062.28514491
54282,92341062.28514493
54283,92341062.2851449
54284,92341062.28514493
54285,92341062.28514494
54286,92341062.28514491
54287,92341062.28514491
54288,92341062.28514493
54289,92341062.28514498
54290,92341062.28514493
54291,92341062.28514494
54292,92341062.28514493
54293,92341062.28514494
54294,92341062.28514495
54295,92341062.28514491
54296,92341062.28514491
54297,92341062.28514497
54298,92341062.28514494
54299,92341062.28514491
54300,92341062.28514493
54301,92341062.28514498
54302,92341062.28514494
54303,92341062.28514491
54304,92341062.28514494
54305,92341062.28514497
54306,92341062.28514495
54307,92341062.28514493
54308,92341062.28514493
54309,92341062.28514491
54310,92341062.28514494
54311,92341062.28514494
54312,92341062.28514491
54313,92341062.28514497
54314,92341062.28514495
54315,92341062.28514495
54316,92341062.28514493
54317,92341062.28514494
54318,92341062.28514493
54319,92341062.28514493
54320,92341062.28514493
54321,92341062.28514495
54322,92341062.28514497
54323,92341062.28514495
54324,92341062.28514494
54325,92341062.28514495
54326,92341062.2851449
54327,92341062.28514497
54328,92341062.28514495
54329,92341062.28514494
54330,92341062.28514497
54331,92341062.28514501
54332,92341062.28514495
54333,92341062.28514494
54334,92341062.28514488
54335,92341062.28514497
54336,92341062.28514495
54337,92341062.28514491
54338,92341062.28514498
54339,92341062.28514494
54340,92341062.28514495
54341,92341062.28514494
54342,92341062.28514493
54343,92341062.28514491
54344,92341062.28514493
54345,92341062.28514494
54346,92341062.28514498
54347,92341062.28514494
54348,92341062.28514491
54349,92341062.28514495
54350,92341062.28514498
54351,92341062.28514494
54352,92341062.28514491
54353,92341062.28514491
54354,92341062.28514494
54355,92341062.28514491
54356,92341062.28514497
54357,92341062.28514491
54358,92341062.28514497
54359,92341062.28514497
54360,92341062.28514501
54361,92341062.28514494
54362,92341062.28514491
54363,92341062.28514493
54364,92341062.28514494
54365,92341062.28514497
54366,92341062.28514493
54367,92341062.2851449
54368,92341062.28514495
54369,92341062.2851449
54370,92341062.28514494
54371,92341062.28514495
54372,92341062.28514498
54373,92341062.2851449
54374,92341062.28514495
54375,92341062.28514493
54376,92341062.28514491
54377,92341062.285145
54378,92341062.28514495
54379,92341062.28514493
54380,92341062.28514495
54381,92341062.28514497
54382,92341062.28514494
54383,92341062.28514495
54384,92341062.28514497
54385,92341062.28514497
54386,92341062.28514491
54387,92341062.2851449
54388,92341062.28514497
54389,92341062.28514493
54390,92341062.28514494
54391,92341062.28514495
54392,92341062.28514495
54393,92341062.28514493
54394,92341062.28514494
54395,92341062.28514493
54396,92341062.28514493
54397,92341062.28514491
54398,92341062.28514497
54399,92341062.28514498
54400,92341062.28514495
54401,92341062.28514493
54402,92341062.28514491
54403,92341062.28514491
54404,92341062.28514491
54405,92341062.28514495
54406,92341062.28514495
54407,92341062.28514491
54408,92341062.28514494
54409,92341062.28514493
54410,92341062.2851449
54411,92341062.28514495
54412,92341062.28514497
54413,92341062.28514494
54414,92341062.28514494
54415,92341062.28514491
54416,92341062.28514493
54417,92341062.28514494
54418,92341062.28514497
54419,92341062.28514498
54420,92341062.28514498
54421,92341062.28514494
54422,92341062.28514498
54423,92341062.28514498
54424,92341062.28514498
54425,92341062.28514493
54426,92341062.28514495
54427,92341062.2851449
54428,92341062.28514493
54429,92341062.28514491
54430,92341062.28514493
54431,92341062.28514491
54432,92341062.28514494
54433,92341062.28514495
54434,92341062.28514494
54435,92341062.28514491
54436,92341062.28514494
54437,92341062.285145
54438,92341062.28514491
54439,92341062.28514494
54440,92341062.28514495
54441,92341062.28514491
54442,92341062.28514498
54443,92341062.28514494
54444,92341062.28514495
54445,92341062.285145
54446,92341062.2851449
54447,92341062.28514493
54448,92341062.28514493
54449,92341062.28514495
54450,92341062.28514494
54451,92341062.28514491
54452,92341062.28514494
54453,92341062.28514495
54454,92341062.28514495
54455,92341062.28514494
54456,92341062.28514495
54457,92341062.28514494
54458,92341062.28514498
54459,92341062.28514495
54460,92341062.28514495
54461,92341062.28514493
54462,92341062.28514497
54463,92341062.28514498
54464,92341062.28514491
54465,92341062.28514495
54466,92341062.28514494
54467,92341062.28514498
54468,92341062.2851449
54469,92341062.28514493
54470,92341062.28514494
54471,92341062.28514497
54472,92341062.28514493
54473,92341062.28514497
54474,92341062.28514491
54475,92341062.28514495
54476,92341062.28514488
54477,92341062.28514495
54478,92341062.28514497
54479,92341062.28514495
54480,92341062.28514495
54481,92341062.28514491
54482,92341062.28514487
54483,92341062.28514495
54484,92341062.28514494
54485,92341062.2851449
54486,92341062.28514488
54487,92341062.28514493
54488,92341062.28514498
54489,92341062.28514494
54490,92341062.28514493
54491,92341062.28514495
54492,92341062.28514491
54493,92341062.28514495
54494,92341062.28514494
54495,92341062.28514494
54496,92341062.28514493
54497,92341062.28514495
54498,92341062.28514497
54499,92341062.28514498
54500,92341062.28514494
54501,92341062.28514497
54502,92341062.28514494
54503,92341062.28514494
54504,92341062.28514494
54505,92341062.2851449
54506,92341062.28514495
54507,92341062.2851449
54508,92341062.28514494
54509,92341062.28514494
54510,92341062.28514497
54511,92341062.2851449
54512,92341062.28514497
54513,92341062.28514494
54514,92341062.28514493
54515,92341062.28514491
54516,92341062.28514494
54517,92341062.28514497
54518,92341062.28514491
54519,92341062.28514491
54520,92341062.28514495
54521,92341062.28514495
54522,92341062.2851449
54523,92341062.28514494
54524,92341062.28514495
54525,92341062.28514491
54526,92341062.28514491
54527,92341062.28514498
54528,92341062.28514494
54529,92341062.28514487
54530,92341062.28514497
54531,92341062.28514494
54532,92341062.28514494
54533,92341062.28514494
54534,92341062.28514495
54535,92341062.28514494
54536,92341062.28514493
54537,92341062.28514493
54538,92341062.28514491
54539,92341062.28514497
54540,92341062.28514494
54541,92341062.28514494
54542,92341062.28514494
54543,92341062.28514494
54544,92341062.2851449
54545,92341062.28514495
54546,92341062.28514491
54547,92341062.28514497
54548,92341062.28514497
54549,92341062.28514495
54550,92341062.28514491
54551,92341062.28514493
54552,92341062.28514485
54553,92341062.28514491
